Source.Name,Statement,Output
kannada,Its Paramatma sumne irappa loss agoke avar en bikari Ellaneev olle Thukali Build up kodta idira sumne,Negative
kannada,Broo dhanushreena roast madiiii Chenagirutthe,Mixedfeelings
kannada,Love u rakshita shetty,unknownstate
kannada,Hands up    fans,Positive
kannada,Alla Darshan fans,Mixedfeelings
kannada,Nimge idu suit agolla sir,Positive
kannada,Kannada industri proud to Dia movie,Positive
kannada,Jadesh Kumar Anna trailer is dashing,Positive
kannada,Bro neev mandya Dhavara,Mixedfeelings
kannada,Benki anna Benki,Positive
kannada,Super bro yanke uninstall madbeku anno gandugale saryag helidira,Positive
kannada,Supper bro chenngi ugdidira,Negative
kannada,Super brother nev heledu estondu visaya ede anta gotedella super nem fan bro nan,Positive
kannada,Thandage thakka maga mado kelsa hemmenda madi all the best,Positive
kannada,Holle kelsa ban agirodu,Positive
kannada,Dboss thara ivnu jana galisoke dodda dodda dialogue bidalla media munde rakshit na avnge holisbedi,Negative
kannada,Different aagide song n,Mixedfeelings
kannada,Even i felt the same,unknownstate
kannada,       10 15 20               nnLove u  team   team,Positive
kannada,Nikistark x dia is kannada movie man mind ur comment,Negative
kannada,Please all dislike this video,Negative
kannada,Namma bharatadalli baren Hindu muslims G D P tumba jasteogattu ella hege  edre  e jamanudalle china ge meresoke agalla,Mixedfeelings
kannada,Super broyen roast madtiya bro ,Positive
kannada,         ,Positive
kannada,Manju Sonu  ,unknownstate
kannada,Tiktok Dattu putra ugeeri inna,Negative
kannada,                          ,Positive
kannada,Enta matu super,Positive
kannada,E tik tokrs ondisht jana mental galu bro avugalna tik tokrs anodkina chainis anbekku,Negative
kannada,             ,Positive
kannada,Kannadadalli ee Tara cinematography iro movies innu barli,Positive
kannada,Tugari tippa super,Positive
kannada,Ashwath avarge takka maga,Positive
kannada,Fan war shuru madbeda guru,Negative
kannada,    ,Positive
kannada,  ,Positive
kannada,Kannad song super,Positive
kannada,Re release maadi matthe gellutthe,Positive
kannada,Yalru Hands Up Madi Avane Srimannarayana,Mixedfeelings
kannada,togari tippa is amazing,Positive
kannada,Super namboke kasta agirbodu but really agirbodu,Positive
kannada,Promotion kammi aytu bro,Negative
kannada,Promotion chennagi nadtilla,Negative
kannada,145 to 200 super,Mixedfeelings
kannada,funny videos  okay anna naale hogtini ,Positive
kannada,Keep rocking bro,Positive
kannada,Sandeep Nagaraj o,unknownstate
kannada,superb really i liked it  like anything,Positive
kannada,D BOSS fans kadeindaaa best of luck,Positive
kannada,E bindu gowda en hucchu ididhia antha,Negative
kannada,  ,Mixedfeelings
kannada,Sakath guru  Avan amman innu rost madri broooo nAvarella nam INDIA  dalle erbardu hag rost madri  Guru,Positive
kannada,   10m views  ,Mixedfeelings
kannada,Nijvaaglu film na teaternalli nodade iroke sry Innondu sari release madi,Positive
kannada,         ,Positive
kannada,Sry bro             plz           ,Negative
kannada,Super movi yallru nodi tumbba tumbba istavada movi,Positive
kannada,Kannada badhiki bandhantaitu,Positive
kannada,Super vodis soing,Positive
kannada,krishnanand naik ,unknownstate
kannada,Jai ASN nJai Karnataka,Positive
kannada,Bari prayojanake barada films nododu Facebook YouTube li comments hodiyodu yaavalo hudugi siktale anta instagram li search madodo ede Indians hanebaraha etara madidre dhesha development aagoke saadyana,Negative
kannada,Super I like him,Positive
kannada,Aa hudgi bandaga iro music nice,Positive
kannada,Rashmika vaapas baaro haagide,unknownstate
kannada,Manjumani Manjumani yes really sure,unknownstate
kannada,jagadish g dambal l,Positive
kannada,avru hege andre  neenu hene satya helu naavu deslike maadode  naavu erode adke avru huttutane  appa ammananne esta pattirlikkella,Negative
kannada,       ,Positive
kannada,KGF 2   commentnASN      Like,unknownstate
kannada,Super bro nD BOSS FANS,Positive
kannada,Helide guru ninu,Positive
kannada,hands up english alva,unknownstate
kannada,Movie chennagi ide,Positive
kannada,Masts togari tipp,Positive
kannada,Hindi song trailer no promotion release Hindi trailer in Hindi channel,unknownstate
kannada,vinay vinu kanditha bro shigradalli,Positive
kannada,Yaar guru idnu kooda dislike maadidare,Negative
kannada,F M S rakahith is shit man,Negative
kannada,  stunt          ,Negative
kannada,Is ashvadhama alive,Positive
kannada,Illi neevu aa hesaranna heLohagoo ilvalla48 beka bitti thinno baayiglu ottigr barathvemodalu lancha hogbeku,Negative
kannada,One time kelidre average ansatte,Negative
kannada,   ,Mixedfeelings
kannada,Movie Nodi Hands up  Madi ,Positive
kannada,Charitre srustiso avatara,Positive
kannada,Naan sigappu manithan Vishal,Positive
kannada,shivaraj shivu  IAS  officer uneducated   but  type    drinkers  ,Negative
kannada,Oohegu meerida saahasa,Positive
kannada,Superb  guru,Positive
kannada,Amazing movie pls yellaru movie nodi,Positive
kannada,Nandini Parthasarathi ascar just miss n,Mixedfeelings
kannada,Thankz brother            ,Mixedfeelings
kannada,Super  tippa  story,Positive
kannada,ASN  KGF,Mixedfeelings
kannada,                   ,Negative
kannada,Prajwal devaraj looks sooooo handsome in ANANTHU VS NUSRUTH kannada movie,Positive
kannada,Saryagi rubbidira brother,Mixedfeelings
kannada,  super,Positive
kannada,starting baro music kundavani  u remake,Mixedfeelings
kannada,All d best from ballari NTR fans,Positive
kannada,Tq sis  support ,Positive
kannada,Super annna neevu,Positive
kannada,Powerful music irbekittu annoru like madi,Negative
kannada,Sir super matadidre,Positive
kannada,Mettu tagand hodibeku soolemaklige soolerge avren chinadalliro mindrige hunttidira nimmoun tu,Negative
kannada,s s  s boli magane nin appan third a,Negative
kannada,First time movie nodoru taleli uoohe screenply ittukondu nodbedi freedomagi nodi movie superagide kanndada hosatana adduriyagi kanutte guru movi superrrrrr,Positive
kannada,Rakshit  shetty sir super ,Positive
kannada,Abbabba Super movie,Positive
kannada,Mahesh Babu gandu sulemaganeurko,Negative
kannada,Astu sala kelidru kelbeku ansute bro super song,Negative
kannada,  ,Positive
kannada,Awesome,Positive
kannada,love mocktel kuda super ide,Positive
kannada,Nkn chindi rost guru,Positive
kannada,sir modalu nam deshadali shikshana krati ag beku and nrashta chara nilbeku,Positive
kannada,Idu charitre srutsiro song,Positive
kannada,Harisha BE,unknownstate
kannada,Guru kiccha matte puneet matte Shivanna boss anta yaaru annala guru,Negative
kannada,Communist Sarkar beku bharat dalli nu nam avrige freedom jasti agide,Mixedfeelings
kannada,Haha  nija,unknownstate
kannada,Hindi song release madlilva,Positive
kannada,3 days n16M viewsn 56 commentsnTrending no1n,Positive
kannada,                   ,Mixedfeelings
kannada,Im full addected this song n    ,Positive
kannada,   ,Positive
kannada,   n                            n,Negative
kannada,Yaaru e songanna ondakkinta jaasti sala kelta edeera like maadi,Positive
kannada,en helde guru,Mixedfeelings
kannada,   ,Positive
kannada,Eh Tiktok ela Andre nimanatha troller kooda Mundhe bartirlilia,Negative
kannada,Why is Voice still like teenage ,unknownstate
kannada,1st time  chennag illan2nd time  parvagillan3rd time addicted,Positive
kannada,Sir nimma pH no kodi sir trip eruvaga nimma cab joteyali hogtivi nimmaantvaru chanagierabeku n yela snhytru adstu evar cab book madi  ethara madidre  swalppa helf agbwdu friend s gn,Positive
kannada,Namma tande nu heege sir,Mixedfeelings
kannada,Nice story accting super prajval devraaj,Positive
kannada,super togari tippa,Positive
kannada,        ,Positive
kannada,hands up Kannada super Song but  like me anyones 2020 like me ,Positive
kannada,Soori anba song nodi bandavru  like maadi,unknownstate
kannada,idu Actually chenag irodu,Positive
kannada,Bro z newsHindi channel Alli nodi,Positive
kannada,Wet madbeku allwa,Mixedfeelings
kannada,Sari nivu video na roast madi adre madvaga pubg atava free fire games hakondo madbedi a games kooda Chinese,Negative
kannada,               ,Positive
kannada,     ,Negative
kannada,600   ,unknownstate
kannada,Music kelta erbekanisutade,Positive
kannada,Thiru valluvan good brogrt,unknownstate
kannada,                                    ,Positive
kannada,   sir         ,Positive
kannada,      ,Mixedfeelings
kannada,               ,Negative
kannada,Krishana  shapa tatteleebeku,Negative
kannada,Hi my friend,unknownstate
kannada,Bari sokuda film marre,Negative
kannada,Maga pubgi mix   ,Negative
kannada,One word  awesome music,Positive
kannada,Copy maadidre case agalva,Mixedfeelings
kannada,Super star Darshan fans ikada,unknownstate
kannada,Spr song,Positive
kannada,Legit gaming     ,Mixedfeelings
kannada,         ,Positive
kannada,Awesome,Positive
kannada,     n      ,Positive
kannada,    n  n  n ,Positive
kannada,Jai d boss,unknownstate
kannada,Yallo heno aythu anthane alva guru avnu sule maga,Positive
kannada,   ,Positive
kannada,Solpa beat jor madbekagittu,Negative
kannada,video nodidare bhaya agutthe,unknownstate
kannada,Upendra tara ideas eroru PM,Mixedfeelings
kannada,        ,Positive
kannada,Music ultimate guru estu saari keldru kelbeku ansuthe,Positive
kannada,           All The Best D B055 fan,Positive
kannada,Nice story togari tippa,Positive
kannada,Entertainment Andre hidu huliyaaaa,Positive
kannada,Rajesh Rao yeap bro,unknownstate
kannada,TROLL MONSTERKANNADA nim Amman kalsu thoristhini,Negative
kannada,              twist,Positive
kannada,Wowww matte barlebardu ah daridra app,Negative
kannada,Superagi heludri bro,Positive
kannada,Navalla guru politicians change agbeku kachda galu,Positive
kannada,Hichaina dalli ago product nnu navu madidviadrenamma desha davre namage mosa madidru same model nnu chaina kondogi avrege thorise dublicate madbittu dandukammi belege elle mariddareedde karananavu hinduliyalueglu navumado ondondu product chaina dinda tharisthidru adre navu automobiles product naavu madthideeviadre yaaru encarage madalla,Positive
kannada,Super bro  agi roast madidira,Positive
kannada,Yav movie remake hethidira sir,Mixedfeelings
kannada,Movie was amazing,Positive
kannada,sir niu ene adru tik tok alli hero herohin tara stile madtarala avarige idu kammine niu innu ivarige rost madi sir jai modi ji,Mixedfeelings
kannada,                   n  ,Positive
kannada,naanu ollevarige mathra olle comments madtini sir ninnanta olle vektige ollede agutte sir shankar sir nimmanta seniors namage inspiration sir  haage kuda anchor kuda super neevu kuda naanu mecchida anchor neevu,Positive
kannada,Thuuuuuuuuuuuuuuuuuu Bindu gowda andre alpa swalpa maryade ide but why you only tiktok anta kelitumba asayya aytu avla mele,Negative
kannada,Nammantavrge spoorti nivu sir,Positive
kannada,Super cute little song,Positive
kannada,     n   ,Positive
kannada,Like madok agila andru parvagilayaru dislike madbedi,Positive
kannada,Oh Broi  Tqusm,unknownstate
kannada,Hindi Song release madilavaa,Mixedfeelings
kannada,Tiktokers present situation n   ,Negative
kannada,    ,Positive
kannada,Dayananda C lol antarjati vivaha adre caste fear iralla Nanu a caste e caste anta vote hakkala yalla mixed hagirtare Sariyadavrge vote haktare  Jailge hogibandavrge hakkala,Negative
kannada,   please dont worng guide               ,Mixedfeelings
kannada,Cypher spalling misteek madbardu adu D boos,Negative
kannada,Communist government better enu hagadare,Mixedfeelings
kannada,Charitre srushti maadiruva ShettregeHands Up,Positive
kannada,     match  but music is good,Negative
kannada,             ,Positive
kannada,Super singing by Vijay Prakash,Positive
kannada,   all the ,Positive
kannada,34 M ,Positive
kannada,Pakka hit aguthee,Positive
kannada,                                               ,Positive
kannada,Rakshit yake ista gotha friends na jote yalli yavagllu ittikondiru thare,Positive
kannada,Tumba kalaavidara gati ide Kalege bele illa Ashwath Awara family ge ee thara aagbaardittu,Negative
kannada,       nNkn deng devru madu tiktok na,Positive
kannada,Namganthu tik tok ban aagiddu tumba kushi,Positive
kannada,Venu Gopal avn ondhu herona thu,Negative
kannada,Rakshi shetty fans yar edera like made,Positive
kannada,Namdu mind set hege Andre,Mixedfeelings
kannada,Anna nin super yelargu saryag ugdidya avrgela bartha edid bikshe kaasu miss aythu antha support madtha edru aste,Negative
kannada,Last scene nice guru,Positive
kannada,  n     ,Positive
kannada,Nijavaglu Satya sir,unknownstate
kannada,Odeya nodokke theater ge ogide janane eddilla vaapas banbitri nanu nan frds ,Negative
kannada,   ,Positive
kannada,My  favorite songs,Positive
kannada,         ,Positive
kannada,Navu delet madi tumba dina aytu,Positive
kannada,Majestic alli mobile and money kaltana mado sule makla nodi kalthkoli shankar Sir na shankar ashwath Sir inspiration to all,Negative
kannada,        ,unknownstate
kannada,olle prayatnake olledagli Jai srimannarayana,Positive
kannada,Super agi mathadthiya bro,Positive
kannada,Hai guru you tube nalli hest hesto video nodidde adre Nim thara yaru rost madillasupero super ede thara video madtha eri,Positive
kannada,            ,Positive
kannada,     bro ,Positive
kannada,Remake mado herogaliginthanE thara swamake madoru bekunNam industry genRemake yella wastenSwamke is best,Positive
kannada,China avru nan shata,Negative
kannada,Super  VP sir,Mixedfeelings
kannada,nim manigu bandidna,unknownstate
kannada,      ,Positive
kannada,  ,Negative
kannada,Movie chenagide hogi nodi,Positive
kannada,       ,Mixedfeelings
kannada,Nam salwagi kadiyali eddu kasta padtare army dauaru  but ewrige tiktok du hatide thunima  India dali edre India jana hage erli thoo nima chanagi matadiya anna tq,Positive
kannada,Mast song anna Superbbbbbbbbb,Positive
kannada,RN Laxmi Mahadevl,unknownstate
kannada,Togari tippa is greaterden,Positive
kannada,Kannada industry alli hosa dakale baryok bandavn yar avnuavane sreemannarayana,Positive
kannada,              ,Negative
kannada,Idu cheritre shrustiso avatara,Positive
kannada,Sariyagi helidira bro,Positive
kannada,      benchmark  trend ,Positive
kannada,Mutturaj Melageri ,Positive
kannada,  ,Positive
kannada,Rajesh0823 R allp,unknownstate
kannada,Superb bro Ever green,Positive
kannada,Plz send account details,Negative
kannada,       ,Positive
kannada,Narayana song nodi bandavaru like Madi,Mixedfeelings
kannada,Guru nakn enu madbekitu guru ninu avr ajji nam dhesha dalli uti a china desha ke utiro hange Madtare tu evr janmake est benki haka,Negative
kannada, ,unknownstate
kannada,Olle kelsa Alva mem,Positive
kannada,Lo Anna ninu nijvada hero kanocorrect agi helde,Positive
kannada,Nimman kelu adna,Negative
kannada,Movie nodilla andre nimagu  HANDS UP ,Negative
